id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,weight_kg,weight_class
2516-P,12,1229.1493160473185,DQEWT,New York,Florida,Canada,National Pumpkin Festival,1257 M,1818 N,-5,-4,1,Big Moose,557.5322965645353,heavy
2038-P,54,1207.212410395965,KJGIP,Houston,New York,Canada,National Pumpkin Festival,1456 A,1847 G,1,0,-5,Baby Bear,547.5818916563265,heavy
2622-P,50,1214.8216399215162,SAMOS,Paris,California,Canada,Regional Pumpkin Festival,1865 P,1093 Q,380,1185,-1,Baby Bear,551.0333772952804,heavy
2658-P,51,1196.1340758595616,EMJJR,Chicago,California,USA,Local Pumpkin Festival,1105 H,1782 W,399,1352,-12,Big Moose,542.5568477372902,heavy
2189-P,41,1204.541779144667,EIAFS,Nottingham,Texas,Canada,Local Pumpkin Festival,1182 T,1344 A,364,1054,17,Baby Bear,546.3705146857878,heavy
2148-P,87,1190.954587349668,JWQEE,New York,New York,Canada,Regional Pumpkin Festival,1279 W,1313 V,381,1254,-5,Marina di Chioggia,540.2074731851105,heavy
2525-P,65,1194.43099093996,LNXWY,Chicago,Florida,Canada,National Pumpkin Festival,1041 T,1960 L,391,1332,-14,Baby Bear,541.7843420424384,heavy
2348-P,65,1191.037246088497,JWERS,Chicago,California,Canada,Regional Pumpkin Festival,1349 Y,1552 S,381,1218,1,Baby Bear,540.2449665277736,heavy
2568-P,73,1185.9049335150048,QYKAR,Houston,California,USA,Local Pumpkin Festival,1024 V,1602 P,369,1183,-2,Baby Bear,537.9169906029381,heavy
2080-P,87,1190.0855501843616,OJUKO,Los Angeles,New York,Canada,Local Pumpkin Festival,1902 X,1783 R,372,1113,2,Rouge Vif d'Etampes,539.813284879225,heavy
2742-P,35,1181.1622385587543,EUYJN,New York,Texas,Canada,Regional Pumpkin Festival,1983 P,1598 O,403,1421,-16,Rouge Vif d'Etampes,535.7657421123425,heavy
2181-P,93,1171.4878072421998,ODVKR,Nottingham,New York,USA,Local Pumpkin Festival,1553 S,1807 Z,371,1175,-2,Marina di Chioggia,531.3774974626039,heavy
2074-P,72,1180.162965006195,NUBCO,Paris,California,USA,National Pumpkin Festival,1466 Q,1831 N,363,1081,3,Baby Bear,535.31247962309,heavy
2804-P,56,1176.9985516779125,AYVPK,Paris,Texas,USA,Regional Pumpkin Festival,1011 H,1268 G,373,1147,7,Baby Bear,533.8771270526877,heavy
2786-P,93,1171.1520824456588,IGEXX,Los Angeles,Florida,Canada,Local Pumpkin Festival,1025 Y,1968 E,384,1248,-7,Rouge Vif d'Etampes,531.2252153806912,heavy
2720-P,19,1164.3680023970082,SOOFT,Nottingham,New York,Canada,Regional Pumpkin Festival,1743 S,1156 L,395,1351,-18,Marina di Chioggia,528.1480109432638,heavy
2316-P,69,1154.795462182723,BDZCJ,Nottingham,New York,USA,National Pumpkin Festival,1576 U,1879 P,379,1215,-3,Marina di Chioggia,523.8059832823857,heavy
2437-P,7,1155.7699953336269,GXZFH,Paris,California,Canada,Regional Pumpkin Festival,1740 B,1930 W,368,1096,11,Marina di Chioggia,524.2480237233705,heavy
2906-P,13,1154.396347257309,YINUM,Paris,Texas,Canada,Local Pumpkin Festival,1822 K,1003 G,366,1147,2,Baby Bear,523.6249479451373,heavy
2270-P,34,1135.9149108650165,OHLXO,Chicago,California,USA,Regional Pumpkin Festival,1677 J,1828 F,373,1201,-1,Marina di Chioggia,515.2419162490845,heavy
2005-P,53,1132.056074541062,NLFGU,Los Angeles,Texas,Canada,National Pumpkin Festival,1705 A,2000 X,382,1274,-8,Baby Bear,513.4915789632294,heavy
2938-P,82,1137.9466857183725,YQHWE,New York,New York,USA,Local Pumpkin Festival,1419 J,1669 H,367,1113,5,Marina di Chioggia,516.163513068368,heavy
2053-P,85,1110.1317600846291,BRZCH,Nottingham,New York,Canada,Local Pumpkin Festival,1557 W,1483 T,375,1221,-12,Marina di Chioggia,503.5468853203071,heavy
2130-P,29,1124.8073552260175,OHGDF,New York,Florida,USA,Local Pumpkin Festival,1749 Y,1198 I,364,1088,0,Marina di Chioggia,510.20361787167974,heavy
2741-P,70,1122.0475879410285,YSAST,Chicago,Texas,Canada,National Pumpkin Festival,1703 A,1405 F,363,1092,-3,Rouge Vif d'Etampes,508.951809509347,heavy
2777-P,92,1096.236302787438,YCGQI,Chicago,New York,USA,National Pumpkin Festival,1867 Z,1325 Z,359,1056,4,Big Moose,497.24401705395957,heavy
2803-P,100,1093.6752209579572,JIOMB,Houston,Florida,USA,Regional Pumpkin Festival,1130 T,1125 J,354,1014,5,Rouge Vif d'Etampes,496.0823308247617,heavy
2512-P,35,1078.5793540794402,CQDYM,Los Angeles,New York,USA,National Pumpkin Festival,1759 F,1817 W,364,1052,7,Big Moose,489.23496637560146,heavy
2188-P,36,1093.069895034656,EAKQY,New York,California,USA,Regional Pumpkin Festival,1088 B,1856 I,368,1168,-3,Rouge Vif d'Etampes,495.80775982855965,heavy
2274-P,39,1084.868396051787,JEIPR,Nottingham,Texas,Canada,Regional Pumpkin Festival,1704 F,1028 U,339,878,28,Marina di Chioggia,492.0876255019221,heavy
2878-P,92,1072.361261443235,ISCOZ,Paris,California,Canada,Regional Pumpkin Festival,1075 Z,1617 P,378,1193,-15,Rouge Vif d'Etampes,486.4144893005598,heavy
2869-P,37,1066.705555411987,LVDAY,New York,Florida,Canada,National Pumpkin Festival,1067 J,1696 T,359,1016,1,Big Moose,483.849106290434,heavy
2197-P,41,1078.1476292572916,XFUUW,New York,Florida,USA,Regional Pumpkin Festival,1362 X,1155 E,369,1132,-7,Big Moose,489.0391394500734,heavy
2587-P,10,1073.7315064081922,EGUFJ,Houston,Texas,Canada,National Pumpkin Festival,1238 X,1856 T,367,1080,1,Rouge Vif d'Etampes,487.0360214547047,heavy
2003-P,2,1067.1235411744565,CMYWG,Nottingham,California,Canada,National Pumpkin Festival,1815 Q,1172 T,370,1152,-4,Marina di Chioggia,484.03870128840407,heavy
2265-P,61,1052.3426167724654,TEAGW,Houston,New York,USA,National Pumpkin Festival,1851 U,1779 X,1,-2,0,Marina di Chioggia,477.3341922270561,heavy
2324-P,74,1060.5660636210814,EMRGX,Paris,Florida,USA,Local Pumpkin Festival,1077 U,1999 N,364,1060,0,Marina di Chioggia,481.0642819300136,heavy
2952-P,56,1049.0436352221295,WNYBX,Chicago,California,Canada,Local Pumpkin Festival,1434 A,1844 G,5,0,4,Rouge Vif d'Etampes,475.83780058767616,heavy
2452-P,8,1062.5586939698085,JOIIB,Nottingham,California,Canada,Regional Pumpkin Festival,1862 Z,1320 P,359,1070,-4,Marina di Chioggia,481.96812311515333,heavy
2426-P,27,1057.6382810827345,MLCIK,Houston,Florida,Canada,Regional Pumpkin Festival,1601 F,1522 R,377,1163,-6,Big Moose,479.7362631928797,heavy
2477-P,19,1053.5951740244404,JEFTG,Chicago,Texas,USA,Local Pumpkin Festival,1796 A,1924 N,377,1179,-15,Rouge Vif d'Etampes,477.902342176094,heavy
2479-P,9,1052.882573983632,QRDHC,Nottingham,Texas,Canada,Regional Pumpkin Festival,1472 B,1092 Y,334,861,25,Rouge Vif d'Etampes,477.5791124983836,heavy
2608-P,72,1052.3558206222951,AEKWG,Nottingham,California,USA,Local Pumpkin Festival,1843 P,1607 Q,1,3,5,Baby Bear,477.34018138770807,heavy
2365-P,3,1035.2850668327883,GDLRE,Paris,Florida,Canada,National Pumpkin Festival,1081 X,1149 V,373,1179,-17,Big Moose,469.5970240348181,heavy
2541-P,22,1044.632846020162,FJVWL,Houston,Florida,USA,Regional Pumpkin Festival,1805 Q,1286 Q,371,1164,-10,Big Moose,473.83710189197734,heavy
2145-P,58,1042.446041269228,AUOPE,New York,California,Canada,Regional Pumpkin Festival,1078 Z,1587 P,351,973,6,Big Moose,472.8451847513917,heavy
2255-P,20,1033.1930578080935,RTPHH,New York,California,Canada,Regional Pumpkin Festival,1903 A,1871 O,351,1005,8,Rouge Vif d'Etampes,468.64810547728877,heavy
2922-P,39,1020.9913810091092,LLRAV,Nottingham,New York,USA,National Pumpkin Festival,1062 S,1979 N,368,1127,-10,Rouge Vif d'Etampes,463.1135224946839,heavy
2780-P,91,1028.3632661364973,JAQTJ,New York,Texas,USA,Local Pumpkin Festival,1148 F,1474 Z,361,1069,-10,Baby Bear,466.45735061338604,heavy
2552-P,49,1024.195602572523,TRWBG,Chicago,Texas,Canada,Regional Pumpkin Festival,1833 M,1824 E,368,1082,-10,Big Moose,464.56693176207585,heavy
2205-P,87,1012.009646622464,KTOSE,Paris,Texas,Canada,Local Pumpkin Festival,1591 Y,1878 I,379,1199,-20,Rouge Vif d'Etampes,459.03947963077667,heavy
2113-P,23,992.8600150393322,RHEJF,Houston,New York,USA,Regional Pumpkin Festival,1875 Y,1993 M,364,1056,-10,Rouge Vif d'Etampes,450.3533599417208,medium
2890-P,61,984.3204086152836,LLUGM,Chicago,California,USA,National Pumpkin Festival,1652 N,1105 J,371,1186,-14,Big Moose,446.4798627846237,medium
2389-P,79,992.5968710081652,VVCKE,Paris,California,USA,Regional Pumpkin Festival,1329 W,1492 W,360,1034,-2,Big Moose,450.23399991433564,medium
2711-P,67,985.9617265978828,AQMMG,Nottingham,Florida,USA,National Pumpkin Festival,1108 F,1240 S,381,1268,-25,Marina di Chioggia,447.22435149098686,medium
2651-P,92,973.3284378740937,UFQTO,Chicago,Texas,Canada,Local Pumpkin Festival,1931 D,1019 D,1,-2,1,Rouge Vif d'Etampes,441.4939927921859,medium
2366-P,30,987.392356590368,CUUKI,Los Angeles,New York,Canada,Local Pumpkin Festival,1935 X,1338 O,0,5,1,Baby Bear,447.8732738105382,medium
2038-P,26,972.5558421956376,ZPOYJ,Chicago,California,Canada,Regional Pumpkin Festival,1932 C,1422 Q,345,973,2,Big Moose,441.14354957320364,medium
2790-P,52,945.2881127363072,YTSWU,New York,Florida,USA,Regional Pumpkin Festival,1467 B,1250 Q,377,1174,-15,Rouge Vif d'Etampes,428.77512563228703,medium
2539-P,12,929.4750372823328,BKBFF,Houston,California,Canada,National Pumpkin Festival,1949 P,1162 S,346,967,-2,Rouge Vif d'Etampes,421.6024411109679,medium
2287-P,82,934.8829730786384,TUYTC,Nottingham,Florida,Canada,Local Pumpkin Festival,1257 L,1097 A,336,901,0,Rouge Vif d'Etampes,424.0554375246858,medium
2803-P,32,935.426034375094,FRAUD,Paris,Texas,USA,Local Pumpkin Festival,1696 P,1623 N,351,960,2,Big Moose,424.3017657842676,medium
2007-P,53,922.7997906208038,MGIJY,New York,Texas,Canada,Regional Pumpkin Festival,1463 P,1442 N,350,1002,-9,Marina di Chioggia,418.57460262727164,medium
2864-P,64,932.0028819143772,CBRYJ,New York,California,Canada,Local Pumpkin Festival,1334 E,1164 Q,330,839,8,Marina di Chioggia,422.7490512133062,medium
2400-P,23,914.1689830636606,DVOGF,Nottingham,Florida,USA,Regional Pumpkin Festival,1100 D,1939 J,340,908,1,Baby Bear,414.6597373658119,medium
2158-P,67,927.2304296271876,WUKTB,Los Angeles,New York,USA,Regional Pumpkin Festival,1422 D,1491 F,0,-5,-5,Big Moose,420.58430503545526,medium
2675-P,92,912.0239181993528,GBHHP,New York,New York,Canada,Regional Pumpkin Festival,1386 L,1117 Q,347,967,-3,Rouge Vif d'Etampes,413.68675310388085,medium
2539-P,52,916.644837022759,BFHTR,Chicago,Florida,Canada,Regional Pumpkin Festival,1384 J,1692 Q,347,921,-5,Rouge Vif d'Etampes,415.7827649148273,medium
2074-P,78,914.110593168065,LHZBK,Los Angeles,New York,USA,National Pumpkin Festival,1786 T,1229 I,-2,2,-1,Marina di Chioggia,414.6332521762889,medium
2688-P,21,916.6440346762538,IYFJL,Chicago,New York,USA,National Pumpkin Festival,1541 R,1649 Q,335,866,11,Big Moose,415.7824009768713,medium
2037-P,51,917.5183640932664,CEDOB,Nottingham,Florida,USA,Regional Pumpkin Festival,1053 E,1875 Y,2,3,0,Rouge Vif d'Etampes,416.1789898057929,medium
2759-P,90,913.7902413057164,RBEKG,New York,Texas,USA,Regional Pumpkin Festival,1165 N,1031 D,357,1001,-14,Big Moose,414.4879431343425,medium
2442-P,82,906.814429354854,RTZBF,Nottingham,Florida,USA,Local Pumpkin Festival,1575 B,1485 X,5,-1,3,Baby Bear,411.323770639927,medium
2562-P,75,907.3530841432512,UYSCN,Chicago,Florida,Canada,Local Pumpkin Festival,1618 Z,1633 I,347,963,-9,Baby Bear,411.5681001427056,medium
2329-P,66,894.2286613341421,SFRFF,New York,Texas,USA,Regional Pumpkin Festival,1208 Z,1898 Y,-2,-3,5,Rouge Vif d'Etampes,405.61496695187617,medium
2777-P,6,888.1651484472677,XSGGP,Chicago,New York,USA,National Pumpkin Festival,1363 I,1796 F,344,974,-2,Big Moose,402.86460601449306,medium
2964-P,59,893.2532936025411,BUIPS,Houston,Texas,USA,National Pumpkin Festival,1940 C,1928 G,346,960,-1,Rouge Vif d'Etampes,405.1725479517638,medium
2575-P,48,897.2214531708509,BXKDP,Nottingham,Texas,USA,Regional Pumpkin Festival,1296 P,1335 T,4,1,4,Marina di Chioggia,406.97247338667256,medium
2882-P,88,888.1090911468491,SXOLD,New York,California,USA,Local Pumpkin Festival,1638 B,1891 H,326,776,17,Marina di Chioggia,402.8391788714816,medium
2127-P,22,891.3978260820732,WTKHF,Nottingham,New York,USA,Local Pumpkin Festival,1459 A,1095 H,326,821,4,Baby Bear,404.3309227282197,medium
2724-P,29,874.3019293146208,ZCZSO,Houston,California,Canada,Regional Pumpkin Festival,1544 S,1802 D,348,980,-7,Baby Bear,396.5763607216775,medium
2252-P,67,876.3603435209021,KLSOR,Los Angeles,New York,Canada,National Pumpkin Festival,1331 U,1356 G,353,966,-10,Marina di Chioggia,397.510040938333,medium
2315-P,39,871.4637380478904,FKKNN,New York,Texas,USA,Regional Pumpkin Festival,1517 D,1637 J,1,2,-5,Rouge Vif d'Etampes,395.2889798686187,medium
2165-P,82,857.6432134611532,ENIUF,New York,New York,Canada,Regional Pumpkin Festival,1702 W,1252 M,352,982,-14,Rouge Vif d'Etampes,389.0201004802714,medium
2509-P,61,873.110248924233,HKFLG,Chicago,California,Canada,Regional Pumpkin Festival,1145 S,1462 D,341,895,-9,Baby Bear,396.0358240300407,medium
2523-P,61,866.501164556481,IEUTN,Houston,Texas,Canada,National Pumpkin Festival,1637 R,1765 T,336,849,3,Marina di Chioggia,393.0379962335033,medium
2300-P,86,857.8525504767895,SEANT,New York,New York,Canada,Local Pumpkin Festival,1559 I,1664 O,335,889,0,Rouge Vif d'Etampes,389.1150540758679,medium
2886-P,37,865.19034773577,XCDIX,Chicago,California,Canada,Regional Pumpkin Festival,1687 A,1406 Y,317,772,9,Big Moose,392.4434202101634,medium
2003-P,58,855.23044728674,BTVFK,New York,New York,Canada,Regional Pumpkin Festival,1430 X,1351 I,343,899,-6,Big Moose,387.92568904568697,medium
2235-P,44,861.7219633394852,RSUIS,Los Angeles,Florida,Canada,Local Pumpkin Festival,1637 Z,1548 C,351,974,-8,Marina di Chioggia,390.8701887950838,medium
2001-P,44,849.1408419245854,WHUGC,Houston,Texas,Canada,Local Pumpkin Festival,1213 B,1507 L,4,5,5,Rouge Vif d'Etampes,385.16349277025654,medium
2243-P,18,839.1930525973439,AACES,Paris,California,USA,Regional Pumpkin Festival,1379 S,1484 I,-5,5,-1,Marina di Chioggia,380.6512551137344,medium
2224-P,64,849.5971268005669,WQHMU,Paris,Florida,USA,Local Pumpkin Festival,1517 H,1281 I,339,886,-9,Marina di Chioggia,385.37045993972276,medium
2881-P,87,846.0495688838885,KGGNN,Los Angeles,New York,Canada,Local Pumpkin Festival,1209 E,1994 L,344,907,-2,Marina di Chioggia,383.7613160491807,medium
2919-P,94,836.8488869050518,UUJJC,Houston,New York,USA,Regional Pumpkin Festival,1252 U,1428 S,342,879,-9,Big Moose,379.58796030903625,medium
2148-P,55,817.413652510196,FYSBC,Paris,California,USA,National Pumpkin Festival,1165 H,1031 Z,334,844,-5,Big Moose,370.7722934694048,medium
2504-P,23,823.3906741589308,PUMEM,Los Angeles,New York,USA,Regional Pumpkin Festival,1736 K,1453 J,328,843,-5,Big Moose,373.4834226730977,medium
2513-P,42,815.6134140780196,GCTXL,Chicago,New York,USA,Regional Pumpkin Festival,1776 T,1356 W,333,878,-10,Baby Bear,369.95571971847704,medium
2224-P,38,799.8225412946194,NSQQS,Houston,California,USA,Local Pumpkin Festival,1329 Q,1248 J,322,790,2,Marina di Chioggia,362.793106150909,medium
2480-P,26,808.6887235527859,CPHYB,Paris,New York,USA,Local Pumpkin Festival,1447 M,1357 T,337,864,-8,Big Moose,366.8147354937552,medium
2098-P,41,806.2031978555024,YQEVY,Nottingham,Texas,USA,Local Pumpkin Festival,1131 Y,1039 D,361,1040,-17,Marina di Chioggia,365.687320921673,medium
2599-P,23,795.6810806496069,BDECL,Chicago,Texas,Canada,National Pumpkin Festival,1474 O,1590 Z,342,940,-14,Baby Bear,360.9145727340165,medium
2706-P,43,795.3712394226343,WYDNE,Paris,New York,Canada,National Pumpkin Festival,1983 V,1734 H,337,909,-16,Rouge Vif d'Etampes,360.77403123219153,medium
2326-P,97,797.5522828763351,GVGMO,Los Angeles,California,USA,Local Pumpkin Festival,1146 R,1105 R,333,838,-1,Rouge Vif d'Etampes,361.7633350944426,medium
2895-P,66,807.1464018449187,GEUVS,Nottingham,New York,USA,National Pumpkin Festival,1528 V,1601 E,321,752,11,Big Moose,366.11515070564036,medium
2172-P,74,802.3350174473599,AUYQF,New York,New York,USA,National Pumpkin Festival,1827 F,1566 L,306,687,12,Big Moose,363.93274523398287,medium
2883-P,38,784.5611560724676,PIFSW,Paris,New York,USA,Local Pumpkin Festival,1692 G,1340 V,342,879,-6,Baby Bear,355.8706639052227,medium
2506-P,94,785.0208618827164,SMPYG,Paris,Texas,Canada,National Pumpkin Festival,1858 X,1549 G,335,845,-5,Rouge Vif d'Etampes,356.0791827831051,medium
2470-P,94,780.3570589246228,IASFO,Chicago,New York,USA,Local Pumpkin Festival,1625 C,1950 P,308,643,24,Rouge Vif d'Etampes,353.9637190717375,medium
2980-P,13,780.5514797665179,JFGRG,Nottingham,Texas,Canada,Local Pumpkin Festival,1572 D,1596 U,330,866,-4,Rouge Vif d'Etampes,354.05190681025437,medium
2263-P,31,784.5780623666942,ZVTJF,Nottingham,California,Canada,Regional Pumpkin Festival,1554 M,1516 U,326,764,0,Marina di Chioggia,355.87833246503357,medium
2179-P,39,777.906122061424,JOCDT,Nottingham,California,USA,National Pumpkin Festival,1003 Z,1649 S,318,742,4,Rouge Vif d'Etampes,352.8519937180854,medium
2339-P,92,780.5347671722993,JHTIH,Paris,New York,Canada,Regional Pumpkin Festival,1760 K,1297 W,325,812,-6,Big Moose,354.0443261112176,medium
2851-P,92,766.6512656416744,JHMQH,Chicago,New York,USA,National Pumpkin Festival,1678 B,1305 K,322,787,-7,Rouge Vif d'Etampes,347.7468808849384,medium
2070-P,14,777.307954033278,EBYZH,Chicago,Texas,USA,Local Pumpkin Festival,1716 K,1510 R,317,724,2,Baby Bear,352.5806694858626,medium
2013-P,66,768.4832267057151,LUTTG,Houston,New York,Canada,Regional Pumpkin Festival,1671 H,1642 C,4,-5,0,Big Moose,348.5778437678987,medium
2432-P,93,761.6627356177196,KABHH,Chicago,Florida,USA,Regional Pumpkin Festival,1413 K,1020 M,326,798,-2,Baby Bear,345.48412357431266,medium
2948-P,55,761.4269542116672,MRGKB,Houston,New York,USA,Regional Pumpkin Festival,1295 Q,1111 W,320,745,3,Marina di Chioggia,345.3771750147785,medium
2978-P,54,763.371736603789,EFBMU,Los Angeles,Florida,USA,Local Pumpkin Festival,1197 T,1296 K,4,-5,0,Big Moose,346.2593127495859,medium
2118-P,82,753.6995593197644,FKDMJ,Houston,California,Canada,Local Pumpkin Festival,1396 U,1597 L,311,678,8,Big Moose,341.87209051097057,medium
2019-P,23,746.921989309974,WWBHY,Houston,New York,USA,National Pumpkin Festival,1426 E,1100 O,331,821,-5,Baby Bear,338.79783897508975,medium
2408-P,8,757.8285432355478,DQXWK,Chicago,New York,Canada,Local Pumpkin Festival,1389 C,1731 V,323,762,0,Marina di Chioggia,343.7449645832986,medium
2217-P,15,743.6094945026562,WYQKF,Houston,New York,USA,National Pumpkin Festival,1275 E,1291 F,316,767,1,Baby Bear,337.2953178304488,medium
2129-P,90,757.2211028691381,LEYWN,Chicago,Texas,USA,Regional Pumpkin Festival,1546 N,1701 L,322,767,-5,Marina di Chioggia,343.4694344926181,medium
2663-P,9,752.5368219055235,YXUYE,New York,New York,USA,Local Pumpkin Festival,1732 A,1331 B,-1,-2,2,Big Moose,341.34468212177023,medium
2647-P,98,754.6657751038671,GFIVL,Chicago,California,USA,Local Pumpkin Festival,1228 D,1381 Q,327,794,-10,Baby Bear,342.3103582609133,medium
2255-P,99,740.4852064428851,BJAXF,Nottingham,Texas,USA,Regional Pumpkin Festival,1330 K,1894 U,281,540,36,Rouge Vif d'Etampes,335.8781657608411,medium
2174-P,84,740.7501546274871,RHJBI,Houston,Florida,USA,Regional Pumpkin Festival,1366 H,1947 A,333,820,-9,Marina di Chioggia,335.9983441377911,medium
2864-P,75,746.8312608981505,DZGNX,Paris,New York,Canada,Regional Pumpkin Festival,1426 I,1354 V,323,791,-10,Marina di Chioggia,338.75668529331386,medium
2773-P,61,725.7119009755552,MCSRS,Paris,California,Canada,Local Pumpkin Festival,1992 M,1960 V,323,767,-7,Rouge Vif d'Etampes,329.177112587304,medium
2934-P,22,725.1957125281915,VBMDC,Nottingham,Florida,Canada,National Pumpkin Festival,1027 Z,1926 K,310,680,10,Big Moose,328.94297363708745,medium
2703-P,20,728.6798904389143,RQNEJ,Chicago,Texas,Canada,Local Pumpkin Festival,1874 Z,1492 X,321,756,-3,Marina di Chioggia,330.523368863968,medium
2882-P,1,714.3810341404751,ANKVR,New York,New York,USA,National Pumpkin Festival,1414 M,1024 H,324,756,-9,Big Moose,324.0375220378464,medium
2767-P,57,722.1920577380806,XKAKQ,Los Angeles,Florida,USA,Regional Pumpkin Festival,1172 H,1378 O,304,679,3,Big Moose,327.58053985353143,medium
2946-P,88,714.4985311450437,MSWZX,Los Angeles,California,Canada,National Pumpkin Festival,1465 D,1118 E,315,703,3,Marina di Chioggia,324.09081773914266,medium
2455-P,2,719.9382588872686,VVESD,Los Angeles,New York,USA,Local Pumpkin Festival,1376 G,1433 N,314,746,-5,Baby Bear,326.5582347251939,medium
2443-P,42,719.8297962414101,DSJPX,Nottingham,New York,Canada,Regional Pumpkin Festival,1491 C,1890 P,345,928,-18,Big Moose,326.5090369367337,medium
2394-P,12,704.6607200950384,PDXND,Chicago,Florida,Canada,National Pumpkin Festival,1764 F,1993 V,328,777,-12,Baby Bear,319.6284653493487,medium
2946-P,75,708.4037628117949,SLGNX,Paris,Texas,USA,Local Pumpkin Festival,1500 O,1622 A,0,-2,-3,Baby Bear,321.32627958132764,medium
